product_id,product_name,price_value,currency,regular_price,discount_percent,brand,sku,product_url,image_url,description,in_stock,source,country,scraped_at,processor,gpu,ram_gb,storage,screen_size,product_name_normalized,model,category,specifications,product_signature
prod_00500,ASUS ExpertBook P3 PM3406CKA-LY0207X Copilot+ PC,109995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00715386.html,https://media.ldlc.com/r150/ld/products/00/06/30/30/LD0006303066.jpg,,True,ldlc,France,2026-01-03T11:36:03.857329,,,,,,asus expertbook p3 pm3406cka-ly0207x copilot pc,EXPERTBOOK P3 PM3406CKA-LY0207X,Other,{},asus_expertbookp3pm3
prod_00501,ASUS ExpertBook P3 PM3406CKA-LY0067X Copilot+ PC,139995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00710727.html,https://media.ldlc.com/r150/ld/products/00/06/28/87/LD0006288748_0006288868.jpg,,True,ldlc,France,2026-01-03T11:36:03.855330,,,,,,asus expertbook p3 pm3406cka-ly0067x copilot pc,EXPERTBOOK P3 PM3406CKA-LY0067X,Other,{},asus_expertbookp3pm3
prod_00502,ASUS ExpertBook P3 PM3406CKA-LY0066X Copilot+ PC,129995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00710545.html,https://media.ldlc.com/r150/ld/products/00/06/28/87/LD0006288748.jpg,,True,ldlc,France,2026-01-03T11:36:03.853331,,,,,,asus expertbook p3 pm3406cka-ly0066x copilot pc,EXPERTBOOK P3 PM3406CKA-LY0066X,Other,{},asus_expertbookp3pm3
prod_00503,ASUS ExpertBook P3 P3605CVA-MB0168X,109995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00702103.html,https://media.ldlc.com/r150/ld/products/00/06/24/26/LD0006242697_0006242702_0006273456.jpg,,True,ldlc,France,2026-01-03T11:36:03.850337,,,,,,asus expertbook p3 p3605cva-mb0168x,EXPERTBOOK P3 P3605CVA-MB0168X,Other,{},asus_expertbookp3p36
prod_00504,ASUS ExpertBook P3 P3605CVA-MB0018X,124995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00683709.html,https://media.ldlc.com/r150/ld/products/00/06/24/26/LD0006242697_0006242702.jpg,,True,ldlc,France,2026-01-03T11:36:03.849081,,,,,,asus expertbook p3 p3605cva-mb0018x,EXPERTBOOK P3 P3605CVA-MB0018X,Other,{},asus_expertbookp3p36
prod_00505,ASUS ExpertBook P3 P3605CVA-MB0017X,99995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00683708.html,https://media.ldlc.com/r150/ld/products/00/06/24/26/LD0006242697.jpg,,True,ldlc,France,2026-01-03T11:36:03.846535,,,,,,asus expertbook p3 p3605cva-mb0017x,EXPERTBOOK P3 P3605CVA-MB0017X,Other,{},asus_expertbookp3p36
prod_00506,ASUS ExpertBook P3 P3405CVA-LY0258X,106995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00691201.html,https://media.ldlc.com/r150/ld/products/00/06/24/26/LD0006242617_0006242687_0006255686.jpg,,True,ldlc,France,2026-01-03T11:36:03.844377,,,,,,asus expertbook p3 p3405cva-ly0258x,EXPERTBOOK P3 P3405CVA-LY0258X,Other,{},asus_expertbookp3p34
prod_00507,ASUS ExpertBook P3 P3405CVA-LY0041X,124995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00683707.html,https://media.ldlc.com/r150/ld/products/00/06/24/26/LD0006242617_0006242687.jpg,,True,ldlc,France,2026-01-03T11:36:03.843377,,,,,,asus expertbook p3 p3405cva-ly0041x,EXPERTBOOK P3 P3405CVA-LY0041X,Other,{},asus_expertbookp3p34
prod_00508,ASUS ExpertBook P3 P3405CVA-LY0040X,97995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00683705.html,https://media.ldlc.com/r150/ld/products/00/06/24/26/LD0006242617.jpg,,True,ldlc,France,2026-01-03T11:36:03.840374,,,,,,asus expertbook p3 p3405cva-ly0040x,EXPERTBOOK P3 P3405CVA-LY0040X,Other,{},asus_expertbookp3p34
prod_00509,ASUS ExpertBook P1 PM1503CDA-S70011X,89995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00715587.html,https://media.ldlc.com/r150/ld/products/00/06/30/02/LD0006300222.jpg,,True,ldlc,France,2026-01-03T11:36:03.838569,,,,,,asus expertbook p1 pm1503cda-s70011x,EXPERTBOOK P1 PM1503CDA-S70011X,Other,{},asus_expertbookp1pm1
prod_00510,ASUS ExpertBook P1 P1503CVA-S70854X,69995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00662411.html,https://media.ldlc.com/r150/ld/products/00/06/20/36/LD0006203695_0006204885.jpg,,True,ldlc,France,2026-01-03T11:36:03.837371,,,,,,asus expertbook p1 p1503cva-s70854x,EXPERTBOOK P1 P1503CVA-S70854X,Other,{},asus_expertbookp1p15
prod_00511,ASUS ExpertBook P1 P1503CVA-S70688X,109995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00666450.html,https://media.ldlc.com/r150/ld/products/00/06/20/36/LD0006203695_0006211389.jpg,,True,ldlc,France,2026-01-03T11:36:03.835329,,,,,,asus expertbook p1 p1503cva-s70688x,EXPERTBOOK P1 P1503CVA-S70688X,Other,{},asus_expertbookp1p15
prod_00512,ASUS ExpertBook P1 P1503CVA-S70687X,99995.0,EUR,,,ASUS,,https://www.ldlc.com/fiche/PB00661896.html,https://media.ldlc.com/r150/ld/products/00/06/20/36/LD0006203695.jpg,,True,ldlc,France,2026-01-03T11:36:03.833334,,,,,,asus expertbook p1 p1503cva-s70687x,EXPERTBOOK P1 P1503CVA-S70687X,Other,{},asus_expertbookp1p15
